Publish date,Text,Title,URL,Publish data
2011-04-20T04:15:00+00:00,"Store lastbiler med både ammunition, våben og lejesoldater krydser regelmæssigt grænsen fra Algeriet til Libyen. Det fortæller libyske flygtninge fra bjergene nær Tripoli til nødhjælpsarbejdere i Tunesien. Flygtningene har haft direkte udsyn til grænsen, hvor transporten foregår. Det oplyser Mads Lindegård fra Folkekirkens Nødhjælp. - Flere libyske flygtninge har fortalt mig, at de har set store lastbiler med ammunition og soldater. Det er førstehåndsfortællinger, for de har boet i bjergene, hvor der er frit udsyn til grænsen, oplyser Mads Lindegård til DR Nyheder. Mads Lindegård mener, at den algeriske regering kender til transporten. Algeriet er en del af Den Arabiske Liga, der støtter Natos flyveforbud over Libyen. - Det er svært for mig at bekræfte, om Algeriet officielt tillader det her, men faktum er, at på den officielle grænseovergang ind til Libyen kommer der tropper og militært isenkram ind. Så det ville være meget svært for mig at se, hvordan Algeriet ikke kan være klar over, hvordan det her sker. I Algeriet har der også været demonstrationer mod den siddende regering, der er upopulær hos befolkningen. - Man kunne forestille sig, at den algeriske regering er ikke interesseret i, at den arabiske verden skal blive demokratisk, siger Mads Lindegård Gaddafi kontrollerer grænseovergangen mellem Algeriet og Libyen, så det er uden tvivl våben og soldater til hans styrker, der bliver transporteret ind i Libyen. Mads Lindegård mener, at det internationale samfund bør gribe ind. - Man bør lægge pres på de forskellige parter og tale med den arabiske liga eller den algeriske regering. Det er uacceptabelt, at de fortsat støtter den ene stridende part i at begå meget voldsomme brud på basale menneskerettigheder, forklarer han og fortsætter: - Så længe ammunitionen flyder ind, så længe vil volden foregå.",Flygtninge: Gaddafi får våben og soldater fra Algeriet,http://dr.dk/nyheder/udland/flygtninge-gaddafi-faar-vaaben-og-soldater-fra-algeriet,2011-04-20 04:15:00+00:00
2013-12-09T07:23:00+00:00,"Rollespil, tegneøvelser og leg. Det kan hjælpe børn af krigsveteraner og flygtninge gennem deres traumer.  En ny metode ved navn NUSSA er blevet testet på fireskoler i Varde Kommune. Idéen er at hjælpe børn i alderen seks til 12 år, som er blevet smittet med traumer fra deres forældre. Det sker ved hjælp af struktureret leg, hvilket har givet gode resultater. - Igennem leg kan lærere og pædagoger få de traumatiserede børn til at sætte ord på følelser, siger projektansvarlig Katharina Jespersen fraAfdeling for Traume - og Torturoverlevere i Region Syddanmark. Projektet er et samarbejde mellem Varde Kommune og Afdeling for Traume- og Torturoverlevere, Psykiatrien i Region Syddanmark. Til næste år gennemføres det tredje og sidste NUSSA-forløb på tre skoler mere i Varde Kommune. På sigt er det meningen, at metoden skal kunne bruges på skoler i andre kommuner.    ",Leg hjælper børn med traumer,http://dr.dk/nyheder/regionale/trekanten/leg-hjaelper-born-med-traumer,2013-12-09 07:23:00+00:00
2013-10-18T04:56:00+00:00,"Indenrigsministeren og integrationsministeren skal nu svare på spørgsmål i Folketinget i sagen om fordelingen af flygtninge til Nordjylland. Det er Dansk Folkepartis nordjysk valgte kommunalordfører, Morten Marinus, der vil have ministrene til at sørge for, at kommunerne i Nordjylland får lov til fortsat selv at fordele flygtningene. Nye afregningsregler betyder, at pengene ikke længere følger flygtningene - og det vil sætte en stopper for den nordjyske model, hvor man fordeler flygtningene efter, hvor mange der bor i kommunerne i forvejen. Det betyder, at Aalborg eksempelvis friholdes for nye flygtninge. Morten Marinus stiller i første omgang det man kalder §20-spørgsmål til de to ministre om sagen. - For det kan ikke være rigtigt, at pengene ikke kan følge med, når de nordjyske kommuner nu vil lave en frivillig aftale, siger han. De nye afregningsregler betyder, at alle kommuner afregnes over bloktilskudet - og det vil sige, at Aalborg nu får penge for flygtninge, man ikke modtager. Og det er selvfølgeligt ikke holdbart, siger Morten Marinus. Kommunekontaktrådet, som Morten Marinus også sidder i, har forgæves selv søgt ministrene om lov til at fortsætte den 20 år gamle frivillige fordelingsftale. Lykkes det ikke at få ministrene på andre tanker gennem §20-spørgsmål, ja - så kommer ministrene i samråd, lover Morten Marinus. - Så må jeg håbe på, at vi på den måde kan lægge pres på ministrene for at få fundet en løsning på sagen på Christiansborg.",Spørgsmål til ministre i flygtningesagen,http://dr.dk/nyheder/regionale/nordjylland/spoergsmaal-til-ministre-i-flygtningesagen,2013-10-18 04:56:00+00:00
2013-09-11T13:57:00+00:00,"Græske kystbevogtningsskibe har i flere tilfælde slæbt både med flygtende tilbage i tyrkisk farvand, så Grækenland kunne blive fri for dem, siger Amnesty International i Grækenland. Vidner fortæller om, hvordan de græske medarbejdere på kystbevogtningsskibene har taget en gruppe flygtninge op fra en gummibåd i græsk farvand. Derefter tog de græske kystbevogtningsmedarbejdere alle passagernes medbragte ejendele inklusiv papirer og mobiltelefoner og kastede det hele i havet. Derefter blev de ubudne gæster sat ombord på deres lille gummibåd igen, og kystvagten slæbte den tilbage i tyrkisk farvand. Til sidst punkterede de gummibåden og overlod det til den tyrkiske kystvagt at fiske passagerne op. Den græske afdeling af Amnesty er stærkt oprørt over den praksis: - Et land har et ansvar, når flygtninge banker på døren. Men grækerne forhindrer de flygtende i at banke på, siger Elias Anagnostopulos fra Amnesty International. Amnesty kender til over 40 tilfælde, hvor småskibe og gummibåde er blevet tvunget tilbage i tyrkisk farvand af den græske kystvagt. Han opfordrer de øvrige europæiske lande til at engagere sig i, hvordan de græske myndigheder behandler flygtninge på vej over havet. De græske øer er blevet et af menneskesmuglernes foretrukne mål. Fra den tyrkiske kyst bliver flygtende, der har købt sig til menneskesmuglernes hjælp, sat på små skibe og sendt afsted. Fartøjerne er ofte i en sølle forfatning og vejret kan være hårdt, så overfarten er risikabel. Inden for det sidste år har over 100 mennesker mistet livet på vej over havet til Grækenland.",Græsk kystvagt slæber flygtningeskibe tilbage i tyrkisk farvand,http://dr.dk/nyheder/udland/graesk-kystvagt-slaeber-flygtningeskibe-tilbage-i-tyrkisk-farvand,2013-09-11 13:57:00+00:00
2013-08-22T08:10:00+00:00,"Tirsdag ankom kronprinsesse Mary sammen med blandt andre udviklingsminister Christian Friis Bach (R) til Jordan, hvor et af temaerne for besøget er at sætte fokus på, hvordan flygtningesituationen lægger et stort pres på de lande, der tager imod tusinder af flygtninge fra Syrien. Mere end seks millioner mennesker er sendt på flugt på grund af den syriske borgerkrig, og kronprinsessens rejse sker i kraft af hendes rolle som protektor for Dansk Flygtningehjælp og UNFPA, der er FN's Befolkningsfond, der sætter fokus på kvindernes ret. Under besøget har kronprinsessen hørt flere historier om flygtninge, der har mistet alt. Alligevel ser hun lyst på fremtiden for de mange flygtninge. - Der er altid håb. Dem der er kommet hertil med familien i behold har mulighed for lige så stille at planlægge deres fremtid og få børnene tilbage i skole, siger hun. - Der er selvfølgelig mange ting, de ikke kan få lige nu, men dét at de er samlet som familie giver dem håb om en fremtid, siger kronprinsessen, der forlader Jordan på torsdag, når det officielle besøg slutter. Mere end seks millioner mennesker er sendt på flugt på grund af den syriske borgerkrig, heraf to millioner til nabolande som Jordan og Libanon og det nordlige Afrika. Se hele interviewet med kronprinsesse Mary om konflikten i Syrien og de millioner af flygtninge, som er resultatet af konflikten, i videoen i toppen af artiklen.",VIDEO Kronprinsesse Mary om Syrien: En af de store katastrofer i vor tid,http://dr.dk/nyheder/udland/video-kronprinsesse-mary-om-syrien-en-af-de-store-katastrofer-i-vor-tid,2013-08-22 08:10:00+00:00
2013-10-01T00:33:39+00:00,"Der kan snart være godt nyt på vej til de af verdens kvoteflygtninge, som gerne vil til Danmark, men som siden en ændring i udlændingeloven fra 2005 er blevet bremset af såkaldt manglende integrationspotentiale. Det skriver Politiken. Ifølge avisens oplysninger vil det fremgå af regeringens lovprogram for det folketingsår, der begynder i dag, at kriterierne skal ændres i det kommende år. Enhedslistens politiske ordfører, Johanne Schmidt-Nielsen, støtter en ændring af loven, så den kommer til at se ud, som den gjorde før VKOs ændring, så man igen tager udgangspunkt i, hvem der har det største beskyttelsesbehov, siger hun til Politiken. Siden VKO-flertallet i 2005 indførte integrationspotentiale som kriterium for kvoteflygtninge, som Danmark har forpligtet sig over for FN til at modtage, har særligt SF, R og Enhedslisten kritiseret skærpelsen. Blandt andet for reelt at udelukke muslimske kvoteflygtninge. Siden valget i 2011 er det dog mest Enhedslisten, der har råbt højt. Regeringen skrev godt nok i sit regeringsgrundlag efter valget, at kriterierne for udvælgelse af kvoteflygtninge skal ændres, så kvoteflygtninge uanset integrationsparathed har lige mulighed for at komme til Danmark. Men endnu er der ikke kommet et udspil fra justitsminister Morten Bødskov (S). Ministeren har tidligere på en henvendelse om tidshorisonten svaret, at der ifølge regeringens opfattelse er behov for at overveje nærmere, om kriterierne skal ændres. Hverken SFs eller De Radikales udlændingeordfører vil bekræfte, om lovkataloget indeholder den lovede ændring i dette folketingsår. Eller hvilke nye kriterier der måske vil blive sat i stedet. Både Konservative og Venstre afviser blankt at stemme for en afskaffelse af integrationskriteriet. Danmark modtager omkring 500 kvoteflygtninge om året. /ritzau/",Nye regler for kvoteflygtninge er på vej,http://dr.dk/nyheder/politik/nye-regler-kvoteflygtninge-er-paa-vej,2013-10-01 00:33:39+00:00
2013-06-07T08:03:00+00:00,"FNs Flygtningehøjkommissariat, UNHCR, holder i dag en konference om Syrien, og her bliver det internationale samfund bedt om at sende mange flere nødhjælpspenge. Blandt andre Dansk Flygtningehjælp er repræsenteret på konferencen i Genève, hvor organisationens internationale chef, Ann Mary Olsen, deltager. - Jeg håber, at der vil være så stor og bred forståelse af situationens alvor hos donorerne, så de donerer rigtig mange penge. Det er et gigantisk beløb, der bliver spurgt efter, siger Ann Mary Olsen. Hvor meget der bliver tale om offentliggøres først senere i dag. Syriens seks nabolande har ifølge FN modtaget 1,6 millioner flygtninge, siden konflikten mellem Bashar al-Assads styre og oprørere brød ud i foråret 2011, og fire millioner syrere er på flugt inde i landet. Dansk Flygtningehjælp deltager i mødet med 20 internationale humanitære organisationer i sammenslutningen Syria INGO Regional Forum (Sirf). - Problemet er så omfattende, at det er meget længe siden, vi har set noget lignende. Det er en af verdens største flygtningeproblemer og en af de mest komplicerede situationer, vi har arbejdet med, siger Ann Mary Olsen. - I nogle områder er det uhyre vanskeligt at komme til at hjælpe dem, der har brug for hjælp, for begge parter forsøger nogle gange at forhindre, at hjælpen kommer frem, siger hun. /ritzau/",Syrien: FN efterspørger gigantisk beløb,http://dr.dk/nyheder/udland/syrien-fn-efterspoerger-gigantisk-beloeb,2013-06-07 08:03:00+00:00
2013-03-28T11:34:00+00:00,"Tyrkiet har deporteret mindst 600 syrere fra en flygtningelejr tæt ved grænsen til Syrien. Det sker, efter at flygtningene onsdag har deltaget i voldsomme sammenstød med det tyrkiske militærpoliti i protest mod levevilkårene i lejren. Flygtningene kastede sten efter militærpolitiet, der svarede igen med tåregas og vandkanoner i Suleymansah-lejren tæt på den tyrkiske by Akcakale. - Disse folk var involveret i gårsdagens vold, og de blev afsløret af sikkerhedskameraer i lejren, siger en officiel kilde fra lejren. - Mellem 600-700 er blevet deporteret. Sikkerhedsstyrkerne undersøger fortsat billedmaterialet, og hvis de opdager, at flere har deltaget i urolighederne, vil de blive deporteret, siger kilden. En anden officiel kilde mener, at der er tale om 400 flygtninge, der er blevet smidt ud af lejren, mens tyrkiske regeringskilder afviser, at der overhovedet har været tale om deportationer. - Ingen er blevet deporteret eller sendt tilbage til Syrien imod deres vilje, lyder det fra det tyrkiske udenrigsministerium i Ankara. Ifølge ministeriet valgte omkring 60 syrere af egen vilje sent onsdag at tage tilbage til det krigshærgede land. - 99,9 procent af personerne fra Syrien anser disse syrere som provokatører, og det er dem, der er rejst tilbage, siger andre regeringskilder. De fleste flygtningelejre i Tyrkiet tilbyder syrerne elektriske radiatorer og tre varme måltider om dagen, men pladsmangel er et stort problem. FN estimerer, at mere end 70.000 mennesker er døde som følge af den to år lange konflikt i Syrien, hvor oprørere prøver at vælte præsident Bashar al-Assads styre. Mere end en million er angiveligt flygtet fra Assad-regimet. /ritzau/Reuters",Tyrkiet smider 600 syrere ud af flygtningelejr,http://dr.dk/nyheder/udland/tyrkiet-smider-600-syrere-ud-af-flygtningelejr,2013-03-28 11:34:00+00:00
2013-03-06T22:53:00+00:00,"Antallet af syriske flygtninge, der er tvunget på flugt fra deres borgerkrigshærgede hjemland, er nu oppe på én million. Siden konflikten brød ud for tre år siden, er antallet af flygtninge steget støt. Mange har søgt tilflugt i Syriens nabolande, hvor de lever en trøstesløs tilværelse i relativ sikkerhed. FN advarer om, at det høje antal flygtninge er en katastrofal udvikling, der vil få store konsekvenser for både Syrien og dets befolkning. Fire millioner mennesker har behov for humanitær hjælp inde i Syrien, og samtidig vokser antallet af mennesker, der flygter fra borgerkrigen, uge for uge. Ifølge udviklingsminister Christian Friis Bach (R) rapporterer FN, at den humanistiske adgang inde i landet på det seneste er blevet en smule bedre. Udenrigsminister Villy Søvndal (SF) mener, at det er dybt beskæmmende, at vi i dag runder en million flygtninge i Syriens nabolande. - At det er kommet så vidt er desværre udtryk for, at konflikten bliver ved at udvikle sig i en negativ retning, siger udenrigsministeren. - Respekten for helt fundamentale menneskerettigheder og international folkeret trædes under fode fra flere sider. Sådanne grusomheder må ikke ske ustraffet. De skyldige for overtrædelserne - fra alle sider - må stilles til ansvar. Kun FN's Sikkerhedsråd kan oversende situationen i Syrien til den Internationale Krigsforbryderdomstol. Udenrigsministeren opfordrer til, at alle medlemmer af sikkerhedsrådet lever op til deres særlige ansvar og adresserer spørgsmålet uden tøven. Syrerne begyndte at flygte fra deres hjem, efter at præsident Bashar al-Assads soldater for snart to år siden begyndte at skyde mod demonstranter, der krævede demokrati. Mere end 70.000 mennesker er døde i konflikten. /ritzau/",Søvndal: Grusomheder i Syrien skal straffes,http://dr.dk/nyheder/politik/soevndal-grusomheder-i-syrien-skal-straffes,2013-03-06 22:53:00+00:00
2013-01-25T16:32:00+00:00,"Dansk Flygtningehjælp får international hæder for sit arbejde med at hjælpe flygtninge og fordrevne i 35 lande. Det er organisationen Global Journal med hjemsted i New York, der kårer Dansk Flygtningehjælp som nummer ét på en Top 100-liste over førende private hjælpeorganisationer rundt om i verden. Dansk Flygtningehjælp rangerer øverst blandt de humanitære ngoer og nummer fire i verden på tværs af sektorer. Generalsekretær Andreas Kamm er glad og stolt, for Global Journal har udsat organisationerne for en meget kritisk vurdering, siger han. - De siger, vi gør os umage med at gennemføre programmer i mange af de lande, hvor det er allerværst. Vores projekter har betydning, de rækker langt og falder ikke sammen, når vi forsvinder fra scenen, og så er vi fleksible i vores løsninger, siger Andreas Kamm. Global Journal peger på, at over 1,5 millioner nødlidende mennesker nyder godt af den danske organisations arbejde. Resultatet skyldes ikke mindst de 4000-5000 lokale medarbejdere i lande som Kenya, Somalia, Sri Lanka eller Georgien, siger Andreas Kamm. Dansk Flygtningehjælp opererer ofte i komplekse situationer i en kombination af hungersnød, oversvømmelser eller andre naturkatastrofer, væbnet konflikt eller fordrivelser. Organisationens omsætning er på bare fem år fordoblet til i dag 1,5 milliarder kroner om året - heraf 1,1 milliard kroner til den internationale indsats. Flygtningehjælpen samler selv omkring 50 millioner ind ved den årlige indsamling - resten kommer fra offentlige kasser som Danida, EU eller FN. - Det er jo skrækkeligt, at verden er af den beskaffenhed, at der er så meget at gøre. Vi er altid i den situation, at vi ikke kan opfylde behovene. Det internationale samfund kan heller ikke følge med, der mangler altid funding, siger generalsekretær Andreas Kamm. /ritzau/",Dansk Flygtningehjælp kåret til verdens bedste,http://dr.dk/nyheder/indland/dansk-flygtningehjaelp-kaaret-til-verdens-bedste,2013-01-25 16:32:00+00:00
2013-12-18T09:53:00+00:00,"Fremtiden ser lige nu dyster ud for det unge land Sydsudan, efter blodige kampe de seneste dage har kostet 400-500 mennesker livet, såret 800 og sendt omkring 20.000 mennesker i sikkerhed hos FN i landet. Det fortæller præsidenten for FN's Sikkerhedsråd, Gerard Araud. - Der er risiko for en borgerkrig. Fordi de to store etniske grupper kan starte en rigtig borgerkrig i hele landet, siger Gerard Araud til BBC. Ifølge oplysninger fra nyhedsbureauerne har kampene allerede spredt sig til landets største region Jonglei. Dermed er de ikke længere koncentreret i hovedstaden Juba, hvor lyden af mortérgranater og geværskud har lydt siden natten til mandag. Kampene er ifølge Sydsudans præsident Salva Kiir brudt ud, fordi den tidligere vicepræsident Riek Machar forsøger at gennemføre et kup. Kiir fyrede Machar tilbage i juli, og grupper i militæret er angiveligt loyale over for Machar og har derfor påbegyndt et angreb. Dog forplumres det hele af, at de to hovedpersoner stammer fra hver deres etniske gruppe, som i fortiden har haft flere sammenstød. Uanset årsag har kampene mellem soldaterne betydet, at 20.000 mennesker indtil videre er søgt i sikkerhed hos FN i Juba. Men organisationen er slet ikke klar til så mange mennesker. - Det er et af problemerne. FN i området er slet ikke gearet, når det handler om medicin, vand og mad. Vi kan hjælpe i nogle timer eller få dage - men det kan blive et stort problem, siger Gerard Araud. FN har 7000-8000 udstationeret i Sydsudan, hvor stort set alle indbyggere ifølge præsidenten for sikkerhedsrådet er udstyret med våben. Det gør situationen ekstremt farlig for både de lokale og FN's folk. Sydsudan er nogenlunde på størrelse med Frankrig og løsrev sig for to og et halvt år siden fra Sudan. Trods oliereserver i undergrunden er det unge land et af de fattigste og mindst udviklede i Afrika. Ifølge kritikere lider landet af elendig infrastruktur og en korrupt og undertrykkende regering.",OVERBLIK Den blodige vold spreder sig i Sydsudan - risiko for borgerkrig,http://dr.dk/nyheder/udland/overblik-den-blodige-vold-spreder-sig-i-sydsudan-risiko-borgerkrig,2013-12-18 09:53:00+00:00
2013-10-25T00:34:14+00:00,"Flere end 800 bådflygtninge er natten til fredag blevet reddet op af vandet ud for den italienske middelhavskyst. Deres skib var kommet i havsnød syd for øen Lampedusa, rapporterer det italienske nyhedsbureau Ansa. De mange flygtninge er kommet om bord på flere skibe - blandt andet er 400 personer kommet om bord på to skibe fra den italienske flåde, mens andre er blevet reddet af kystvagten. Flere end 400 afrikanere omkom tidligere på måneden ved to skibsforlis ud for den italienske ø. Middelhavsøen, der ligger øst for Tunesien, er første stop for adskillige bådflygtninge, der søger mod Europa. Øens indbyggertal er således blevet fordoblet, nu da over 13.000 foreløbig har søgt asyl på Lampedusa i år. /ritzau/dpa",800 bådflygtninge reddet op af vandet ved Italien,http://dr.dk/nyheder/udland/800-baadflygtninge-reddet-op-af-vandet-ved-italien,2013-10-25 00:34:14+00:00
2013-10-31T04:58:00+00:00,"Ligene af 87 flygtninge, som er døde af tørst, er onsdag fundet i Nigers nordlige ørken, siger en sikkerhedskilde i den midtafrikanske republik. De mange døde mennesker blev fundet få kilometer fra Algeriet, som angiveligt var deres destination. De omkom tidligt i oktober efter et mislykket forsøg på at nå frem til det nordafrikanske land. De indledte åbenbart deres rejse sidst i september. Der var tale om 48 børn, 32 kvinder og syv mænd. Tidligere er fem kvindelig blevet fundet, siger sikkerhedskilden. Almoustapha Alhacen fra den lokale hjælpeorganisation Aghir Inman bekræfter dødstallet. - Ligene var gået i opløsning. Det var skrækkeligt, siger Almoustapha Alhacen. - Vi fandt dem i små grupper forskellige steder inden for en 20 kilometers radius, ofte under træer - eller under solen. Nogle af dem lå sammen mor og barn, men nogle børn lå også alene. Borgmesteren i byen Agadez, Rhissa Feltou, fortæller, at to køretøjer fragtede de mange emigranter, men køretøjerne brød sammen, og de blev efterladt i ørkenen. Ifølge sikkerhedskilden overlevede 21 personer, deriblandt en mand, som gik 83 kilometer til Arlit i det nordlige Niger, og en kvinde, som blev reddet af en tilfældig bil, der passerede hende i ørkenen og fragtede hende til samme by. 19 andre nåede frem til Algeriet, men de blev siden sendt tilbage til Niger, som er et af verdens fattigste lande. /ritzau/AFP",Ligene af næsten 50 børn fundet i Sahara,http://dr.dk/nyheder/udland/ligene-af-naesten-50-boern-fundet-i-sahara,2013-10-31 04:58:00+00:00
2012-10-15T09:22:00+00:00,"Antallet af syriske flygtninge, der er indkvarteret i lejre i det sydlige Tyrkiet, overstiger nu 100.000, oplyser det tyrkiske katastrofeagentur (Afad) mandag. Det er et niveau over, hvad de tyrkiske myndigheder tidligere har sagt, de ville kæmpe for at skaffe plads til. Afad siger i en erklæring, at der nu er 100.363 syrere i flere end en halv snes lejre i de tyrkiske provinser langs grænsen til Syrien. Dertil kommer, at mange tusinde uregistrerede syrere menes at bo på hoteller eller i lejligheder i landet. Tyrkiet, der er en indædt fjende af styret i Damaskus, har sagt, at landet ikke er i stand til at håndtere flere end 100.000 flygtninge og opfordrer derfor til, at der etableres sikkerhedszoner på syrisk jord for at beskytte folk. De tyrkiske myndigheder siger samtidig, at man ikke vil lukke døren for flygtninge, hvis antallet overstiger den fastsatte grænse. /ritzau/Reuters",Over 100.000 syrere er flygtet til Tyrkiet,http://dr.dk/nyheder/udland/over-100000-syrere-er-flygtet-til-tyrkiet,2012-10-15 09:22:00+00:00
2012-11-03T20:53:00+00:00,"Den palæstinensiske selvstyrepræsident, Mahmoud Abbas, har udløst vrede blandt sine landsmænd i Gazastriben. Til gengæld er der glæde i Israels præsidentkontor. Det skyldes, at Abbas til israelsk tv har antydet, at palæstinenserne måske skal glemme et af deres helt centrale krav i striden med Israel om samme landområde, nemlig kravet om, at palæstinensiske flygtninge skal have ret til at vende hjem. Abbas sagde i interviewet fredag aften, at han ikke har planer om at gøre krav på sit barndomshjem i byen Safed i Galilæa. Det område er i dag en del af staten Israel. - Jeg ønsker at se Safed. Det er min ret at se det, men ikke at leve der, sagde Abbas, der også gentog, at han anerkender staten israel inden for de grænser, der var forud for Seksdageskrigen i 1967. Udtalelsen er hilst velkommen af Shimon Peres, Israels præsident. - Abu Mazens modige ord beviser, at Israel har en ægte fredspartner, sagde Peres, der brugte det navn, som selvstyrepræsidenten uformelt bruger på arabisk. Abbas' udtalelse deles ikke af alle palæstinensere, specielt ikke i Gazastriben, hvor det islamistiske Hamas sidder på magten. Abbas er fra det mere verdslige Fatah, som kontrollerer Vestbredden. Ismail Haniya er Hamas-premierminister, og han sagde ved fredagsbønnen, at Abbas ikke har ret til at opgive flygtningenes krav om at vende hjem. Efterfølgende har der været demonstrationer mod Abbas i Gaza, hvor tusindvis af været på gaderne. Senere har Abbas' kontor forsøgt at nedtone betydningen af udtalelsen. - Retten til at vende tilbage er blandt de spørgsmål, der skal forhandles med Israel. Et tv-interview er ikke en forhandling, og målet med interviewet var at påvirke den israelske opinion, siger en Abbas-talsmand i en erklæring. /ritzau/AFP",Gaza-palæstinensere raser mod Abbas,http://dr.dk/nyheder/udland/gaza-palaestinensere-raser-mod-abbas,2012-11-03 20:53:00+00:00
2012-10-23T18:31:00+00:00,"Indvandrere i Grækenland er i stigende grad udsat for voldelige overfald, og de græske myndigheder gør ikke meget for at tackle problemet. Det fremgår af en ny rapport fra FN's flygtningeagentur, UNHCR. I årets første ni måneder har borgerretsgrupper i Grækenland registreret 87 voldelige overfald med racistiske motiver, og UNHCR betegner den statistik som ""usædvanligt alarmerende"". Blandt nogle af de overfald, der har været fremme i græske medier, er sagen om en ung iraker, der blev stukket ihjel i hovedstaden Athen i august, samt en anden sag om en albaner, der blev ramt af et sværd, som en maskeret motorcyklist svingede mod ham i maj. De fleste ofre er illegale indvandrere fra Afghanistan, Bangladesh, Pakistan og Somalia. - Ofrene taler om områder i Athen, hvor de ikke kan komme på grund af frygt for overfald, skriver UNHCR i rapporten. - Det er sigende, at ingen gerningsmand bag et voldeligt, racistisk overfald er blevet dømt, tilføjer flygtningeagenturet. UNHCR tilføjer, at det reelle antal overfald menes at være langt højere end de 87 registrerede tilfælde. Mange ofre har ikke papirerne i orden og vil derfor ikke melde et overfald til det græske politi, eller også afvises de af politiet, mener UNHCR. UNHCR nævner 15 tilfælde, hvor politiet selv har anvendt vold under rutinecheck af indvandrere. Agenturet beskylder desuden politiet for ikke at kunne eller ville efterforske angrebene og anholde gerningsmændene. Voldsmændene bruger ofte køller, brækjern eller hunde ved overfaldene på indvandrere. I nogle tilfælde siger ofrene ifølge UNHCR's rapport, at gerningsmændene bærer emblemer eller symboler fra det nyfascistiske parti Gyldent Morgengry. Ved valget i juni blev partiet for første gang repræsenteret i parlamentet. Iagttagere mener, at Gyldent Morgengrys fremgang hænger sammen med, at Grækenland befinder sig i sin værste økonomiske krise siden Anden Verdenskrig. /ritzau/Reuters",FN slår alarm over racistisk vold i Grækenland,http://dr.dk/nyheder/udland/fn-slaar-alarm-over-racistisk-vold-i-graekenland,2012-10-23 18:31:00+00:00
